"data_rif","age","profession","region","account_balance","num_trx_cd","num_trx_cc","num_trx_cp","num_mov_conto","sum_mov_conto_pos","sum_mov_conto_neg","num_prodotti","TARGET"
"2022-11-30",25,"Lavoratore dipendente","LIGURIA",-46644.78291586523,0,0,113,0,0,0,1,"0"
"2022-11-30",21,"Imprenditore","SARDEGNA",4763.429459572531,24,0,22,24,10248,-5736,2,"0"
"2022-11-30",24,"Studente","UMBRIA",17442.55237823311,22,117,0,0,0,0,2,"0"
"2022-11-30",29,"Non occupato","CAMPANIA",28554.23861553226,157,17,0,0,0,0,10,"1"
"2022-11-30",25,"Studente","ABRUZZO",68521.89074653757,217,113,5,3,834,-60,1,"0"
"2022-11-30",25,"Imprenditore","BASILICATA",-92462.36324888578,0,95,5,0,0,0,8,"0"
"2022-11-30",25,"Lavoratore dipendente","MOLISE",-21410.908259645013,6,11,71,0,0,0,4,"0"
"2022-11-30",22,"Imprenditore","LAZIO",-68398.47091853409,0,0,50,0,0,0,2,"0"
"2022-11-30",21,"Lavoratore autonomo","LIGURIA",-92893.72015543796,0,0,0,0,0,0,8,"1"
"2022-11-30",32,"Lavoratore autonomo","PIEMONTE",-22261.111096885965,129,0,79,0,0,0,7,"0"
"2022-11-30",42,"Imprenditore","LAZIO",-86615.4877555007,40,22,0,16,256,-6528,6,"0"
"2022-11-30",23,"Lavoratore dipendente","LIGURIA",185928.11727337056,13,0,0,40,15400,-5600,2,"0"
"2022-11-30",23,"Studente","ABRUZZO",-100889.67598147829,0,0,0,0,0,0,11,"0"
"2022-11-30",25,"Non occupato","MARCHE",-61050.06211407787,0,3,0,0,0,0,2,"0"
"2022-11-30",22,"Lavoratore autonomo","TRENTINO-ALTO ADIGE",-87696.39458295013,310,0,0,5,140,-1375,6,"1"
"2022-11-30",22,"Non occupato","LAZIO",222760.9792489525,0,48,31,52,17316,-11960,2,"0"
"2022-11-30",23,"Imprenditore","ABRUZZO",-86340.03117333811,116,61,14,0,0,0,1,"0"
"2022-11-30",25,"Lavoratore autonomo","CALABRIA",-28556.081435290453,0,53,0,23,10143,-9936,4,"0"
"2022-11-30",26,"Lavoratore dipendente","FRIULI-VENEZIA GIULIA",16980.536473527463,0,94,32,0,0,0,7,"0"
"2022-11-30",23,"Lavoratore autonomo","FRIULI-VENEZIA GIULIA",-70535.81319098826,0,0,0,21,4515,-525,2,"0"
"2022-11-30",23,"Studente","UMBRIA",-113744.28098237902,0,109,20,2,920,-828,4,"0"
"2022-11-30",22,"Studente","CALABRIA",71727.32789929872,61,,39,1,57,-59,1,"0"
"2022-11-30",21,"Studente","FRIULI-VENEZIA GIULIA",17637.449456732815,0,40,0,0,0,0,1,"0"
"2022-11-30",23,"Imprenditore","ABRUZZO",26413.448777454178,137,0,0,0,0,0,2,"0"
"2022-11-30",26,"Studente","VENETO",-35215.002908445356,77,25,0,0,0,0,1,"0"
"2022-11-30",23,"Imprenditore","PIEMONTE",-119893.04064551392,0,13,7,27,540,-5751,2,"0"
"2022-11-30",23,"Lavoratore dipendente","VENETO",20048.068374848703,124,44,0,0,0,0,7,"0"
"2022-11-30",37,"Studente","PUGLIA",-30208.30258097576,121,22,0,2,730,-200,4,"0"
"2022-11-30",22,"Non occupato","SARDEGNA",-19905.384800394873,0,40,45,5,625,-2490,1,"0"
"2022-11-30",47,"Studente","CALABRIA",61160.85756496205,111,117,52,0,0,0,2,"1"
"2022-11-30",23,"Imprenditore","FRIULI-VENEZIA GIULIA",-12799.102565563931,54,24,0,7,1988,-3122,14,"1"
"2022-11-30",46,"Non occupato","ABRUZZO",-12645.314218444008,0,32,0,0,0,0,3,"1"
"2022-11-30",46,"Imprenditore","VALLE AOSTA",-128819.79449356272,0,0,43,0,0,0,3,"1"
"2022-11-30",24,"Lavoratore dipendente","TRENTINO-ALTO ADIGE",131178.8815547893,0,63,0,0,0,0,1,"0"
"2022-11-30",22,"Non occupato","ABRUZZO",-159497.04496958078,0,25,7,0,0,0,2,"0"
"2022-11-30",21,"Non occupato","FRIULI-VENEZIA GIULIA",13535.186622435902,27,23,0,0,0,0,1,"0"
"2022-11-30",22,"Imprenditore","TRENTINO-ALTO ADIGE",-9684.19454164472,0,26,0,33,3135,-2838,4,"0"
"2022-11-30",39,"Lavoratore dipendente","SICILIA",46097.8816591228,27,0,19,0,0,0,1,"0"
"2022-11-30",22,"Imprenditore","ABRUZZO",-129461.67495443934,190,0,49,11,836,-3366,8,"0"
"2022-11-30",22,"Lavoratore dipendente","PIEMONTE",15678.637248640538,23,49,0,2,180,-454,14,"1"
"2022-11-30",21,"Lavoratore dipendente","LOMBARDIA",8130.0823757955695,0,0,1,3,708,-249,6,"1"
"2022-11-30",22,"Lavoratore autonomo","TRENTINO-ALTO ADIGE",7189.6626268344535,80,73,37,0,0,0,8,"0"
"2022-11-30",22,"Studente","SARDEGNA",110377.2834442412,0,0,9,0,0,0,11,"0"
"2022-11-30",35,"Imprenditore","UMBRIA",81579.14612367054,0,114,100,24,11928,-7008,1,"0"
"2022-11-30",22,"Non occupato","CALABRIA",175269.77412950576,0,0,0,0,0,0,1,"0"
"2022-11-30",24,"Non occupato","ABRUZZO",123337.48092638032,6,0,110,0,0,0,7,"0"
"2022-11-30",23,"Imprenditore","VENETO",29750.600784397484,0,0,60,0,0,0,2,"0"
"2022-11-30",24,"Studente","LAZIO",130318.38898916933,0,40,3,14,5754,-2170,2,"0"
"2022-11-30",22,"Lavoratore dipendente","MOLISE",-39190.23289783856,204,0,11,21,4242,-3528,1,"0"
"2022-11-30",61,"Lavoratore autonomo","ABRUZZO",70576.00464481005,78,0,83,0,0,0,7,"1"
"2022-11-30",21,"Studente","CAMPANIA",82934.25064670602,8,0,0,25,8175,-3400,1,"0"
"2022-11-30",21,"Non occupato","TOSCANA",-45547.06634530357,0,0,74,9,3420,-558,2,"0"
"2022-11-30",24,"Non occupato","EMILIA-ROMAGNA",79909.8303386932,67,63,0,47,20069,-22936,2,"0"
"2022-11-30",21,"Lavoratore dipendente","PUGLIA",-94640.66512369836,0,58,0,16,3872,-4416,2,"1"
"2022-11-30",23,"Studente","FRIULI-VENEZIA GIULIA",-161807.55530716278,128,60,0,30,270,-14520,1,"0"
"2022-11-30",24,"Imprenditore","MARCHE",37422.39060798987,20,50,104,0,0,0,9,"0"
"2022-11-30",23,"Studente","MARCHE",62303.058272843016,0,0,15,29,12151,-2059,1,"0"
"2022-11-30",22,"Imprenditore","PUGLIA",-22504.503237704554,190,0,0,18,1836,-5346,10,"0"
"2022-11-30",24,"Lavoratore autonomo","EMILIA-ROMAGNA",127941.57556163357,46,6,6,1,227,-42,8,"0"
"2022-11-30",22,"Imprenditore","PUGLIA",-80758.85922500442,59,0,45,0,0,0,2,"0"
"2022-11-30",22,"Lavoratore autonomo","MARCHE",-13386.151647909945,2,94,0,29,7018,-12731,2,"0"
"2022-11-30",41,"Non occupato","EMILIA-ROMAGNA",-113252.13316050488,155,0,73,0,0,0,1,"0"
"2022-11-30",25,"Lavoratore autonomo","MARCHE",65189.59245592729,0,0,19,4,40,-1880,8,"0"
"2022-11-30",25,"Non occupato","ABRUZZO",77321.15966089297,0,41,0,0,0,0,2,"0"
"2022-11-30",25,"Imprenditore","SICILIA",-46751.05900549639,82,66,45,7,2940,-1953,2,"0"
"2022-11-30",24,"Studente","VALLE AOSTA",-59559.8543444317,136,0,0,6,486,-2514,1,"0"
"2022-11-30",21,"Imprenditore","SARDEGNA",45067.79438534481,0,30,0,0,0,0,8,"0"
"2022-11-30",32,"Lavoratore autonomo","FRIULI-VENEZIA GIULIA",-5304.177052059631,122,,0,2,96,-782,2,"0"
"2022-11-30",25,"Non occupato","TOSCANA",-35191.72971503878,0,9,51,27,5994,-4509,1,"0"
"2022-11-30",22,"Imprenditore","BASILICATA",-17041.1931943984,0,0,0,0,0,0,1,"0"
"2022-11-30",25,"Studente","PUGLIA",215480.56981507744,112,0,43,23,1610,-5244,1,"0"
"2022-11-30",25,"Lavoratore autonomo","TRENTINO-ALTO ADIGE",-149244.22794583597,173,0,70,11,4741,-1210,1,"0"
"2022-11-30",21,"Imprenditore","LOMBARDIA",-191084.0492937234,129,75,0,0,0,0,1,"0"
"2022-11-30",48,"Studente","LOMBARDIA",65192.445783358584,0,0,9,0,0,0,1,"0"
"2022-11-30",21,"Studente","MOLISE",-248718.91047665675,84,0,0,1,102,-163,8,"0"
"2022-11-30",23,"Lavoratore dipendente","CAMPANIA",-108418.86896373272,0,71,62,0,0,0,4,"0"
"2022-11-30",21,"Imprenditore","LOMBARDIA",148204.41006362735,128,0,0,16,7024,-6528,2,"0"
"2022-11-30",22,"Imprenditore","TOSCANA",-99055.73186995718,17,54,64,0,0,0,12,"1"
"2022-11-30",24,"Studente","EMILIA-ROMAGNA",-38461.90455213015,132,0,0,6,2562,-1668,1,"0"
"2022-11-30",37,"Imprenditore","VALLE AOSTA",3970.479583523471,0,85,0,0,0,0,3,"1"
"2022-11-30",42,"Non occupato","ABRUZZO",-59587.94249777688,0,0,0,0,0,0,4,"0"
"2022-11-30",21,"Imprenditore","SICILIA",156885.58894403453,34,27,48,0,0,0,9,"1"
"2022-11-30",23,"Imprenditore","LIGURIA",134091.98186639367,17,50,78,13,2405,-494,1,"0"
"2022-11-30",21,"Lavoratore dipendente","PUGLIA",24742.028559470906,48,0,35,0,0,0,4,"0"
"2022-11-30",21,"Lavoratore dipendente","FRIULI-VENEZIA GIULIA",-210132.9806588165,0,0,0,5,1165,-585,2,"0"
"2022-11-30",22,"Lavoratore dipendente","CAMPANIA",46198.26197530343,4,0,75,1,495,-20,3,"0"
"2022-11-30",30,"Studente","PIEMONTE",175818.4976385167,37,63,79,7,791,-2240,1,"0"
"2022-11-30",22,"Lavoratore dipendente","CAMPANIA",42624.57617073606,0,0,0,16,3712,-6688,6,"1"
"2022-11-30",21,"Lavoratore dipendente","TRENTINO-ALTO ADIGE",5250.715577662736,0,68,17,9,1188,-2106,7,"0"
"2022-11-30",57,"Non occupato","PUGLIA",-74592.47133720086,0,0,37,0,0,0,11,"1"
"2022-11-30",23,"Studente","PIEMONTE",60276.12623247157,,0,11,5,775,-305,2,"0"
"2022-11-30",39,"Non occupato","LAZIO",-17779.06401683932,0,25,73,29,6670,-3741,12,"1"
"2022-11-30",22,"Studente","BASILICATA",-163764.21980679128,0,0,0,19,7961,-1558,10,"0"
"2022-11-30",23,"Lavoratore dipendente","FRIULI-VENEZIA GIULIA",128428.1001838945,8,0,6,6,2286,-1542,2,"0"
"2022-11-30",21,"Imprenditore","TRENTINO-ALTO ADIGE",-81608.05287975102,134,19,38,16,1216,-576,1,"0"
"2022-11-30",25,"Studente","LIGURIA",10495.077959168424,,0,33,0,0,0,2,"0"
"2022-11-30",22,"Lavoratore dipendente","PUGLIA",65489.45297732489,0,0,2,20,560,-980,13,"1"
"2022-11-30",22,"Studente","VENETO",-3835.926729878546,0,30,0,30,5370,-9930,2,"0"
"2022-11-30",41,"Imprenditore","VENETO",-33482.99464128876,109,40,19,0,0,0,1,"0"
"2022-11-30",21,"Studente","TOSCANA",113061.26147457212,0,0,4,24,3912,-10008,1,"0"
"2022-11-30",23,"Non occupato","LIGURIA",79207.06042579145,0,0,2,6,366,-2484,2,"0"
"2022-11-30",40,"Non occupato","BASILICATA",35008.497725191235,29,0,10,29,5162,-6119,4,"1"
"2022-11-30",35,"Lavoratore dipendente","LOMBARDIA",11990.719309442762,0,0,0,15,2400,-6120,4,"0"
"2022-11-30",21,"Non occupato","ABRUZZO",3682.604441122352,171,0,96,0,0,0,2,"0"
"2022-11-30",25,"Lavoratore dipendente","TOSCANA",106823.78011261064,9,0,5,1,148,-214,7,"0"
"2022-11-30",22,"Imprenditore","LOMBARDIA",-169599.96538603172,184,38,0,8,3056,-2512,2,"0"
"2022-11-30",69,"Studente","TOSCANA",-55858.98397341217,95,99,0,0,0,0,1,"0"
"2022-11-30",23,"Lavoratore dipendente","VENETO",84774.09816221695,0,0,37,0,0,0,2,"0"
"2022-11-30",25,"Imprenditore","BASILICATA",-63869.57971377446,3,24,0,0,0,0,1,"0"
"2022-11-30",22,"Imprenditore","MOLISE",25915.44515445464,0,35,0,25,2850,-6425,7,"0"
"2022-11-30",30,"Lavoratore autonomo","SARDEGNA",-44018.193369882254,0,55,66,7,1099,-1736,1,"0"
"2022-11-30",22,"Lavoratore dipendente","LIGURIA",-77028.91444183869,0,0,5,0,0,0,1,"0"
"2022-11-30",22,"Studente","LIGURIA",-2218.0305192488017,0,0,0,9,3708,-2646,1,"0"
"2022-11-30",44,"Imprenditore","FRIULI-VENEZIA GIULIA",52414.36205908359,81,0,58,2,206,-320,2,"0"
"2022-11-30",21,"Lavoratore autonomo","MARCHE",-100438.29637073258,90,105,48,0,0,0,1,"0"
"2022-11-30",26,"Lavoratore autonomo","MOLISE",-61273.21118573137,20,0,0,0,0,0,2,"0"
"2022-11-30",24,"Lavoratore autonomo","TRENTINO-ALTO ADIGE",83959.55751680757,11,105,0,10,4330,-1970,2,"0"
"2022-11-30",25,"Studente","EMILIA-ROMAGNA",70359.81858176811,242,0,0,0,0,0,2,"0"
"2022-11-30",25,"Lavoratore dipendente","PUGLIA",12444.4969778464,0,41,1,16,832,-3248,2,"0"
"2022-11-30",34,"Lavoratore autonomo","LAZIO",92862.89524130574,89,0,0,0,0,0,1,"0"
"2022-11-30",35,"Non occupato","BASILICATA",-20219.43191315261,0,0,0,0,0,0,1,"0"
"2022-11-30",26,"Imprenditore","ABRUZZO",-154603.2770519686,0,0,0,0,0,0,1,"0"
"2022-11-30",56,"Imprenditore","BASILICATA",80527.46296599104,31,0,0,15,4500,-5790,13,"1"
"2022-11-30",24,"Lavoratore dipendente","VENETO",-157798.60629373873,0,0,33,0,0,0,1,"0"
"2022-11-30",67,"Imprenditore","MARCHE",-74168.6124842965,0,149,0,0,0,0,2,"0"
"2022-11-30",22,"Lavoratore autonomo","LAZIO",-21047.282827816085,101,37,0,0,0,0,4,"1"
"2022-11-30",24,"Lavoratore dipendente","EMILIA-ROMAGNA",170100.64182692443,64,0,0,0,0,0,1,"0"
"2022-11-30",25,"Studente","CAMPANIA",45464.556048958875,0,13,0,0,0,0,2,"0"
"2022-11-30",23,"Imprenditore","MOLISE",5470.466449915303,0,0,23,9,4365,-3132,1,"0"
"2022-11-30",22,"Studente","LAZIO",-62109.16672815567,0,0,0,38,4598,-17100,1,"0"
"2022-11-30",25,"Non occupato","UMBRIA",-40964.2086235121,0,0,37,22,3344,-7282,1,"0"
"2022-11-30",30,"Lavoratore dipendente","MARCHE",-45006.538707498665,208,0,7,6,1734,-2448,1,"0"
"2022-11-30",22,"Lavoratore dipendente","VALLE AOSTA",125169.33146828122,0,80,0,0,0,0,2,"0"
"2022-11-30",23,"Lavoratore autonomo","ABRUZZO",74709.78555856415,29,10,0,0,0,0,1,"0"
"2022-11-30",22,"Non occupato","TOSCANA",-58007.90968705979,179,53,0,0,0,0,2,"0"
"2022-11-30",66,"Non occupato","TOSCANA",-60495.51880788552,80,30,7,3,315,-1443,2,"0"
"2022-11-30",46,"Lavoratore dipendente","CAMPANIA",139618.39849994707,0,2,0,33,7986,-10494,6,"1"
"2022-11-30",43,"Lavoratore dipendente","UMBRIA",84104.28389434115,0,34,0,10,760,-1740,3,"1"
"2022-11-30",24,"Non occupato","LAZIO",159152.0176262467,13,0,0,0,0,0,1,"0"
"2022-11-30",33,"Imprenditore","SICILIA",37928.04695602996,30,40,30,18,18,-2340,2,"0"
"2022-11-30",26,"Imprenditore","CALABRIA",-114484.89696544362,68,31,0,22,5852,-9966,8,"0"
"2022-11-30",22,"Imprenditore","FRIULI-VENEZIA GIULIA",-96000.29087448955,35,0,0,20,3180,-2320,1,"0"
"2022-11-30",24,"Non occupato","ABRUZZO",-43875.17572348112,129,10,0,12,1092,-432,10,"0"
"2022-11-30",21,"Non occupato","LAZIO",10553.287268499313,0,0,3,0,0,0,1,"0"
"2022-11-30",21,"Studente","TOSCANA",11247.09218491732,0,114,48,29,13949,-9947,2,"0"
"2022-11-30",21,"Studente","CALABRIA",1510.1637567891175,50,0,74,0,0,0,8,"0"
"2022-11-30",26,"Non occupato","PIEMONTE",32356.05073621025,0,7,0,0,0,0,12,"0"
"2022-11-30",21,"Lavoratore dipendente","SICILIA",-282.93501909450015,46,65,52,29,2088,-899,1,"0"
"2022-11-30",23,"Imprenditore","LIGURIA",-217753.19612192095,0,0,,0,0,0,2,"0"
"2022-11-30",22,"Lavoratore dipendente","SICILIA",197368.5208641036,0,0,0,18,7272,-3564,1,"0"
"2022-11-30",25,,"VENETO",-133215.44093687067,0,28,36,20,8700,-6140,4,"0"
"2022-11-30",34,"Non occupato","MARCHE",-47188.972560816495,0,0,27,9,1530,-2556,8,"0"
"2022-11-30",25,"Lavoratore dipendente","ABRUZZO",-8179.03072332981,37,0,0,15,930,-6645,7,"0"
"2022-11-30",29,"Non occupato","EMILIA-ROMAGNA",-191681.9956488373,0,0,0,0,0,0,4,"1"
"2022-11-30",26,"Studente","LAZIO",15539.01924499788,24,0,0,23,3059,-5152,1,"0"
"2022-11-30",24,"Lavoratore dipendente","TOSCANA",-29240.804303674275,0,,39,17,6545,-1088,7,"0"
"2022-11-30",21,"Studente","LAZIO",-57443.46059863179,71,0,0,0,0,0,1,"1"
"2022-11-30",34,"Non occupato","LAZIO",152622.81564619663,164,0,0,0,0,0,1,"0"
"2022-11-30",32,"Non occupato","CALABRIA",52258.00251657224,81,0,40,0,0,0,6,"0"
"2022-11-30",21,"Lavoratore dipendente","SICILIA",43992.56264787988,120,48,0,0,0,0,2,"0"
"2022-11-30",33,"Imprenditore","VALLE AOSTA",-185268.39576370185,155,0,0,2,212,-772,2,"0"
"2022-11-30",23,"Lavoratore autonomo","LOMBARDIA",66637.85921450885,135,0,0,0,0,0,10,"0"
"2022-11-30",21,"Lavoratore autonomo","VENETO",19087.1722822407,0,98,118,14,4228,-6440,1,"0"
"2022-11-30",22,"Studente","VALLE AOSTA",790.134093336731,16,0,0,4,1464,-1568,1,"0"
"2022-11-30",35,"Studente","BASILICATA",119271.51469850432,56,0,6,0,0,0,1,"0"
"2022-11-30",23,"Studente","TOSCANA",119883.59561773603,295,68,0,27,1539,-2403,8,"0"
"2022-11-30",22,"Studente","FRIULI-VENEZIA GIULIA",-2644.322958547397,0,0,63,17,6035,-2516,4,"1"
"2022-11-30",22,"Lavoratore autonomo","TRENTINO-ALTO ADIGE",73082.17464187263,0,21,51,0,0,0,2,"0"
"2022-11-30",22,"Lavoratore autonomo","LAZIO",-130104.58489044762,273,2,41,8,3280,-2824,1,"0"
"2022-11-30",25,"Imprenditore","PUGLIA",5904.914491024608,106,20,0,0,0,0,1,"0"
"2022-11-30",26,"Lavoratore dipendente","FRIULI-VENEZIA GIULIA",-4119.757190381509,0,0,0,0,0,0,7,"0"
"2022-11-30",44,"Non occupato","CAMPANIA",124594.5461308715,0,63,0,26,9542,-12090,3,"1"
"2022-11-30",21,"Non occupato","VENETO",-127903.93212672592,211,22,57,20,9380,-2900,2,"0"
"2022-11-30",22,"Imprenditore","CAMPANIA",99515.58207673006,0,42,81,22,7700,-10296,3,"1"
"2022-11-30",23,"Studente","BASILICATA",-205706.02479682025,112,0,0,20,6420,-4760,2,"0"
"2022-11-30",23,"Non occupato","SICILIA",-43697.29605474455,4,0,45,1,63,-388,7,"0"
"2022-11-30",23,"Non occupato","VENETO",-13033.177012346949,0,28,0,0,0,0,2,"0"
"2022-11-30",24,"Studente","LOMBARDIA",97563.33505767844,0,0,34,13,117,-1625,1,"0"
"2022-11-30",55,"Lavoratore dipendente","LIGURIA",74889.66002217578,0,55,0,0,0,0,7,"0"
"2022-11-30",25,"Imprenditore","BASILICATA",-97541.58082012906,11,16,0,20,6620,-5960,1,"0"
"2022-11-30",22,"Lavoratore autonomo","LOMBARDIA",100533.11140269466,0,0,56,0,0,0,1,"0"
"2022-11-30",23,"Non occupato","UMBRIA",104255.02931263356,0,0,0,0,0,0,8,"0"
"2022-11-30",23,"Studente","PIEMONTE",-49613.42165652612,111,25,56,7,2989,-2856,10,"0"
"2022-11-30",21,"Studente","ABRUZZO",60277.27086104365,0,0,26,10,4400,-790,7,"0"
"2022-11-30",24,"Studente","FRIULI-VENEZIA GIULIA",41126.21550725466,0,0,0,25,7900,-3775,8,"0"
"2022-11-30",25,"Lavoratore dipendente","ABRUZZO",98806.66865175767,0,54,53,0,0,0,1,"0"
"2022-11-30",24,"Lavoratore autonomo","CALABRIA",21404.472573912422,46,0,0,0,0,0,1,"0"
"2022-11-30",32,"Lavoratore autonomo","SICILIA",-74087.8756025526,118,40,0,12,2208,-2892,1,"0"
"2022-11-30",46,"Imprenditore","LOMBARDIA",41121.18383857026,0,0,0,0,0,0,9,"1"
"2022-11-30",45,"Imprenditore","FRIULI-VENEZIA GIULIA",-63447.34295128428,0,0,0,0,0,0,3,"1"
"2022-11-30",21,"Lavoratore dipendente","VENETO",3567.4811840421776,28,0,0,0,0,0,2,"0"
"2022-11-30",22,"Imprenditore","TOSCANA",93399.4857093134,0,81,0,0,0,0,1,"0"
"2022-11-30",21,"Lavoratore autonomo","FRIULI-VENEZIA GIULIA",116220.34924098004,0,115,0,0,0,0,1,"0"
"2022-11-30",25,"Lavoratore dipendente","BASILICATA",87464.41492957727,0,0,0,36,15660,-4608,1,"0"
"2022-11-30",22,"Lavoratore dipendente","TRENTINO-ALTO ADIGE",54155.0160861405,37,0,0,20,4920,-4740,1,"0"
"2022-11-30",24,"Studente","CAMPANIA",-128982.97028636912,13,0,0,6,1986,-1296,1,"0"
"2022-11-30",22,"Studente","TRENTINO-ALTO ADIGE",-178835.04179050933,0,1,8,45,18270,-180,2,"0"
"2022-11-30",23,"Lavoratore autonomo","EMILIA-ROMAGNA",262644.7863821265,0,66,7,0,0,0,2,"0"
"2022-11-30",45,"Lavoratore autonomo","ABRUZZO",-41044.540631875,59,28,0,9,3393,-1584,3,"1"
"2022-11-30",22,"Imprenditore","LOMBARDIA",-26148.32240271634,0,0,0,0,0,0,1,"0"
"2022-11-30",23,"Lavoratore autonomo","BASILICATA",27322.21270746754,91,46,80,0,0,0,1,"0"
"2022-11-30",24,"Studente","BASILICATA",129694.11263513163,0,44,62,22,3432,-4862,4,"0"
"2022-11-30",55,"Lavoratore autonomo","FRIULI-VENEZIA GIULIA",-152306.88345346565,0,0,29,22,5390,-6072,4,"1"
"2022-11-30",22,"Non occupato","VENETO",-54932.96100229561,72,31,0,0,0,0,2,"0"
"2022-11-30",23,"Lavoratore autonomo","CAMPANIA",-96915.0963671914,199,27,41,7,1624,-2436,7,"0"
"2022-11-30",22,"Imprenditore","ABRUZZO",150193.22134232635,0,80,11,10,1770,-3220,2,"0"
"2022-11-30",23,"Non occupato","EMILIA-ROMAGNA",-66805.35853253599,0,0,46,7,287,-546,1,"0"
"2022-11-30",24,"Lavoratore autonomo","TRENTINO-ALTO ADIGE",-36257.88857907361,0,50,8,0,0,0,1,"0"
"2022-11-30",26,"Lavoratore dipendente","LIGURIA",-129045.597328246,,49,8,59,6254,-26491,10,"0"
"2022-11-30",70,"Studente","ABRUZZO",112864.26160259049,275,29,33,1,253,-36,2,"0"
"2022-11-30",23,"Imprenditore","UMBRIA",-116292.92076969505,63,0,4,0,0,0,1,"0"
"2022-11-30",31,"Studente","SARDEGNA",-6176.955087338871,0,7,0,0,0,0,1,"0"
"2022-11-30",23,"Studente","CALABRIA",-113162.490668397,127,6,0,3,300,-861,2,"0"
"2022-11-30",23,"Imprenditore","LIGURIA",30556.4168255674,76,0,2,0,0,0,7,"0"
"2022-11-30",32,"Lavoratore dipendente","TRENTINO-ALTO ADIGE",-73739.50615393452,0,0,61,0,0,0,1,"0"
"2022-11-30",23,"Lavoratore dipendente","SICILIA",5753.739156848417,18,0,0,0,0,0,1,"0"
"2022-11-30",21,"Lavoratore dipendente","FRIULI-VENEZIA GIULIA",-69503.54605937126,79,1,32,0,0,0,2,"0"
"2022-11-30",57,"Imprenditore","SARDEGNA",-34459.98915128877,105,15,0,0,0,0,5,"1"
"2022-11-30",21,"Lavoratore dipendente","TRENTINO-ALTO ADIGE",92864.82101778752,0,95,0,6,2370,-432,1,"0"
"2022-11-30",22,"Imprenditore","SARDEGNA",-53934.82727932712,0,0,0,4,1352,-844,1,"0"
"2022-11-30",23,"Lavoratore autonomo","LAZIO",76944.90271316543,0,0,0,21,7434,-6321,1,"0"
"2022-11-30",26,"Lavoratore dipendente","LOMBARDIA",36184.71673804156,229,23,27,0,0,0,2,"0"
"2022-11-30",31,"Lavoratore autonomo","PUGLIA",12608.74394272774,111,0,0,0,0,0,11,"1"
"2022-11-30",22,"Imprenditore","PUGLIA",33246.78270984262,103,67,0,23,4255,-8740,1,"0"
"2022-11-30",46,"Studente","LIGURIA",25718.286233791157,137,0,0,33,9537,-3366,8,"1"
"2022-11-30",22,"Lavoratore autonomo","PIEMONTE",-43795.746705080215,0,83,0,0,0,0,1,"0"
"2022-11-30",21,"Imprenditore","CAMPANIA",-116080.73213314368,0,80,0,46,3588,-4232,2,"0"
"2022-11-30",57,"Imprenditore","TRENTINO-ALTO ADIGE",189167.87575366304,0,0,17,16,912,-4864,9,"1"
"2022-11-30",22,"Studente","CALABRIA",106939.66675622098,50,0,0,2,186,-240,11,"0"
"2022-11-30",23,"Imprenditore","MOLISE",28908.58457826884,201,81,19,0,0,0,2,"0"
"2022-11-30",21,"Lavoratore dipendente","PIEMONTE",-45164.53552156781,80,0,0,16,7824,-1376,2,"1"
"2022-11-30",46,"Non occupato","SARDEGNA",-12012.98936180219,26,0,0,0,0,0,6,"1"
"2022-11-30",30,"Lavoratore autonomo","SICILIA",-27170.281975998347,0,0,12,4,16,-568,4,"0"
"2022-11-30",35,"Lavoratore dipendente","LIGURIA",-77171.47464544517,0,0,0,1,129,-106,4,"0"
"2022-11-30",23,"Non occupato","SICILIA",89623.18518294109,98,0,0,0,0,0,7,"0"
"2022-11-30",22,"Imprenditore","VALLE AOSTA",-21576.731163017037,34,12,136,55,2365,-1375,1,"0"
"2022-11-30",23,"Lavoratore dipendente","PIEMONTE",290.2623106273953,0,0,10,0,0,0,1,"0"
"2022-11-30",22,"Lavoratore autonomo","VALLE AOSTA",43294.774193313926,0,0,0,15,4560,-5520,7,"0"
"2022-11-30",23,"Lavoratore dipendente","SICILIA",-17001.300872807267,0,0,0,34,8534,-8636,7,"0"
"2022-11-30",21,"Non occupato","UMBRIA",111709.6251224728,0,59,0,0,0,0,2,"0"
"2022-11-30",22,"Studente","EMILIA-ROMAGNA",-114384.25315780424,114,0,31,28,11116,-1512,1,"0"
"2022-11-30",25,"Non occupato","EMILIA-ROMAGNA",-116837.58122317136,80,0,43,12,12,-2952,2,"0"
"2022-11-30",35,"Imprenditore","ABRUZZO",-92155.80719819128,0,0,14,43,18060,-2580,1,"0"
"2022-11-30",22,"Lavoratore autonomo","CAMPANIA",17547.138273226545,135,0,38,0,0,0,1,"0"
"2022-11-30",32,"Non occupato","EMILIA-ROMAGNA",101252.7424207772,74,0,12,0,0,0,9,"0"
"2022-11-30",21,"Imprenditore","UMBRIA",124715.5831433443,0,0,0,43,12857,-18189,1,"0"
"2022-11-30",22,"Lavoratore autonomo","LIGURIA",-131905.63605356833,0,28,0,44,1760,-3740,1,"0"
"2022-11-30",22,"Studente","VALLE AOSTA",210496.85615551544,0,2,16,0,0,0,1,"0"
"2022-11-30",21,"Lavoratore dipendente","LIGURIA",-91430.65052956488,0,0,0,0,0,0,8,"0"
"2022-11-30",21,"Lavoratore autonomo","SICILIA",12379.025196201566,0,0,106,0,0,0,7,"0"
"2022-11-30",22,"Lavoratore dipendente","TOSCANA",-22131.83570020526,0,49,4,0,0,0,2,"0"
